invoice_id,Branch,City,Customer_type,Gender,Product_line,Unit_price,Quantity,VAT,Total,Date,time,Payment_method,COGS,Gross_margin_percentage,Gross_income,Rating,WEEKDAY,Month_
676-39-6028,A,Abuja,Member,Female,"Electronic accessories",64.44,5,16.11,338.31,2019-03-30,17:04:00,Cash,322.20,4.76,16.11,6.60,Saturday,March
677-11-0152,C,Kano,Normal,Female,"Food and beverages",93.26,9,41.97,881.31,2019-01-16,18:08:00,Cash,839.34,4.76,41.97,8.80,Wednesday,January
678-79-0726,C,Kano,Member,Female,"Sports and travel",90.63,9,40.78,856.45,2019-01-18,15:28:00,Cash,815.67,4.76,40.78,5.10,Friday,January
685-64-1609,A,Abuja,Member,Female,"Fashion accessories",30.14,10,15.07,316.47,2019-02-10,12:28:00,Ewallet,301.40,4.76,15.07,9.20,Sunday,February
686-41-0932,B,Lagos,Normal,Female,"Fashion accessories",34.7,2,3.47,72.87,2019-03-13,19:48:00,Ewallet,69.40,4.76,3.47,8.20,Wednesday,March
687-15-1097,C,Kano,Member,Female,"Health and beauty",21.12,2,2.11,44.35,2019-01-03,19:17:00,Cash,42.24,4.76,2.11,9.70,Thursday,January
689-05-1884,A,Abuja,Member,Male,"Health and beauty",48.63,10,24.32,510.62,2019-03-04,12:44:00,Cash,486.30,4.76,24.32,8.80,Monday,March
689-16-9784,C,Kano,Normal,Male,"Food and beverages",46.77,6,14.03,294.65,2019-03-11,13:37:00,Cash,280.62,4.76,14.03,6.00,Monday,March
690-01-6631,B,Lagos,Normal,Male,"Fashion accessories",17.49,10,8.75,183.65,2019-02-22,18:35:00,Ewallet,174.90,4.76,8.75,6.60,Friday,February
692-27-8933,B,Lagos,Normal,Female,"Sports and travel",57.95,6,17.39,365.09,2019-02-24,13:02:00,Cash,347.70,4.76,17.39,5.20,Sunday,February
695-09-5146,B,Lagos,Member,Female,"Food and beverages",98.79,3,14.82,311.19,2019-02-23,20:00:00,Ewallet,296.37,4.76,14.82,6.40,Saturday,February
695-28-6250,A,Abuja,Normal,Female,"Sports and travel",43.06,5,10.77,226.07,2019-02-04,16:38:00,Ewallet,215.30,4.76,10.77,7.70,Monday,February
695-51-0018,B,Lagos,Normal,Female,"Sports and travel",34.84,4,6.97,146.33,2019-02-10,18:36:00,Cash,139.36,4.76,6.97,7.40,Sunday,February
696-90-2548,A,Abuja,Normal,Male,"Sports and travel",25.84,3,3.88,81.40,2019-03-10,18:55:00,Ewallet,77.52,4.76,3.88,6.60,Sunday,March
699-14-3026,C,Kano,Normal,Male,"Electronic accessories",85.39,7,29.89,627.62,2019-03-25,18:30:00,Ewallet,597.73,4.76,29.89,4.10,Monday,March
701-23-5550,B,Lagos,Member,Male,"Home and lifestyle",38.81,4,7.76,163.00,2019-03-19,13:40:00,Ewallet,155.24,4.76,7.76,4.90,Tuesday,March
701-69-8742,B,Lagos,Normal,Male,"Sports and travel",34.37,10,17.19,360.89,2019-03-16,10:11:00,Ewallet,343.70,4.76,17.19,6.70,Saturday,March
702-83-5291,C,Kano,Member,Male,"Fashion accessories",99.82,9,44.92,943.30,2019-03-27,10:43:00,Cash,898.38,4.76,44.92,6.60,Wednesday,March
704-11-6354,A,Abuja,Member,Male,"Home and lifestyle",58.9,8,23.56,494.76,2019-01-06,11:23:00,Cash,471.20,4.76,23.56,8.90,Sunday,January
704-48-3927,A,Abuja,Member,Male,"Electronic accessories",88.67,10,44.34,931.04,2019-01-12,14:50:00,Ewallet,886.70,4.76,44.34,7.30,Saturday,January
706-36-6154,A,Abuja,Member,Male,"Home and lifestyle",19.36,9,8.71,182.95,2019-01-18,18:43:00,Ewallet,174.24,4.76,8.71,8.70,Friday,January
707-32-7409,B,Lagos,Member,Female,"Sports and travel",95.54,4,19.11,401.27,2019-02-26,11:58:00,Ewallet,382.16,4.76,19.11,4.50,Tuesday,February
709-58-4068,B,Lagos,Normal,Female,"Fashion accessories",41.09,10,20.55,431.45,2019-02-28,14:42:00,Cash,410.90,4.76,20.55,7.30,Thursday,February
711-31-1234,B,Lagos,Normal,Female,"Electronic accessories",95.64,4,19.13,401.69,2019-03-16,18:51:00,Cash,382.56,4.76,19.13,7.90,Saturday,March
712-39-0363,A,Abuja,Member,Male,"Food and beverages",41.66,6,12.50,262.46,2019-01-02,15:24:00,Ewallet,249.96,4.76,12.50,5.60,Wednesday,January
714-02-3114,C,Kano,Normal,Female,"Sports and travel",98.8,2,9.88,207.48,2019-02-21,11:39:00,Cash,197.60,4.76,9.88,7.70,Thursday,February
715-20-1673,B,Lagos,Normal,Male,"Electronic accessories",28.38,5,7.10,149.00,2019-03-06,20:57:00,Cash,141.90,4.76,7.10,9.40,Wednesday,March
716-39-1409,B,Lagos,Normal,Male,"Health and beauty",30.35,7,10.62,223.07,2019-03-19,18:19:00,Cash,212.45,4.76,10.62,8.00,Tuesday,March
717-96-4189,C,Kano,Normal,Female,"Electronic accessories",35.49,6,10.65,223.59,2019-02-02,12:40:00,Cash,212.94,4.76,10.65,4.10,Saturday,February
719-76-3868,C,Kano,Member,Male,"Food and beverages",94.26,4,18.85,395.89,2019-03-12,16:30:00,Cash,377.04,4.76,18.85,8.60,Tuesday,March
719-89-8991,A,Abuja,Member,Female,"Sports and travel",91.41,5,22.85,479.90,2019-02-25,16:03:00,Ewallet,457.05,4.76,22.85,7.10,Monday,February
720-72-2436,A,Abuja,Normal,Male,"Food and beverages",66.52,4,13.30,279.38,2019-03-02,18:14:00,Ewallet,266.08,4.76,13.30,6.90,Saturday,March
721-86-6247,A,Abuja,Normal,Female,"Home and lifestyle",63.42,8,25.37,532.73,2019-03-11,12:55:00,Ewallet,507.36,4.76,25.37,7.40,Monday,March
725-32-9708,B,Lagos,Member,Female,"Fashion accessories",68.71,4,13.74,288.58,2019-01-04,19:01:00,Cash,274.84,4.76,13.74,4.10,Friday,January
725-54-0677,C,Kano,Member,Male,"Health and beauty",85.6,7,29.96,629.16,2019-03-02,13:50:00,Cash,599.20,4.76,29.96,5.30,Saturday,March
725-96-3778,C,Kano,Member,Female,"Home and lifestyle",89.25,8,35.70,749.70,2019-01-20,10:13:00,Cash,714.00,4.76,35.70,4.70,Sunday,January
726-27-2396,A,Abuja,Normal,Female,"Health and beauty",77.5,5,19.38,406.88,2019-01-24,20:36:00,Ewallet,387.50,4.76,19.38,4.30,Thursday,January
726-29-6793,A,Abuja,Member,Male,"Electronic accessories",24.18,8,9.67,203.11,2019-01-28,20:54:00,Ewallet,193.44,4.76,9.67,9.80,Monday,January
727-02-1313,A,Abuja,Member,Male,"Food and beverages",31.84,1,1.59,33.43,2019-02-09,13:22:00,Cash,31.84,4.76,1.59,7.70,Saturday,February
727-17-0390,A,Abuja,Normal,Female,"Food and beverages",63.61,5,15.90,333.95,2019-03-16,12:43:00,Ewallet,318.05,4.76,15.90,4.80,Saturday,March
727-46-3608,B,Lagos,Member,Female,"Food and beverages",20.01,9,9.00,189.09,2019-02-06,15:47:00,Ewallet,180.09,4.76,9.00,4.10,Wednesday,February
727-75-6477,C,Kano,Normal,Male,"Electronic accessories",28.84,4,5.77,121.13,2019-03-29,14:44:00,Cash,115.36,4.76,5.77,6.40,Friday,March
728-47-9078,C,Kano,Member,Male,"Food and beverages",59.59,4,11.92,250.28,2019-01-19,12:46:00,Cash,238.36,4.76,11.92,9.80,Saturday,January
728-88-7867,C,Kano,Member,Female,"Home and lifestyle",75.53,4,15.11,317.23,2019-03-19,15:52:00,Ewallet,302.12,4.76,15.11,8.30,Tuesday,March
729-06-2010,B,Lagos,Member,Male,"Health and beauty",80.47,9,36.21,760.44,2019-01-06,11:18:00,Cash,724.23,4.76,36.21,9.20,Sunday,January
729-09-9681,A,Abuja,Member,Male,"Home and lifestyle",25.91,6,7.77,163.23,2019-02-05,10:16:00,Ewallet,155.46,4.76,7.77,8.70,Tuesday,February
730-50-9884,C,Kano,Normal,Female,"Sports and travel",83.06,7,29.07,610.49,2019-03-05,14:31:00,Ewallet,581.42,4.76,29.07,4.00,Tuesday,March
730-70-9830,C,Kano,Normal,Female,"Home and lifestyle",70.11,6,21.03,441.69,2019-03-14,17:54:00,Ewallet,420.66,4.76,21.03,5.20,Thursday,March
731-14-2199,A,Abuja,Member,Female,"Home and lifestyle",35.54,10,17.77,373.17,2019-01-04,13:34:00,Ewallet,355.40,4.76,17.77,7.00,Friday,January
731-59-7531,B,Lagos,Member,Male,"Health and beauty",72.57,8,29.03,609.59,2019-03-30,17:58:00,Cash,580.56,4.76,29.03,4.60,Saturday,March
732-04-5373,B,Lagos,Member,Male,"Home and lifestyle",46.47,4,9.29,195.17,2019-02-08,10:53:00,Cash,185.88,4.76,9.29,7.00,Friday,February
733-01-9107,B,Lagos,Normal,Male,"Home and lifestyle",82.7,6,24.81,521.01,2019-03-05,18:14:00,Cash,496.20,4.76,24.81,7.40,Tuesday,March
733-29-1227,C,Kano,Normal,Male,"Home and lifestyle",55.61,7,19.46,408.73,2019-03-23,12:41:00,Cash,389.27,4.76,19.46,8.50,Saturday,March
733-33-4967,C,Kano,Normal,Male,"Electronic accessories",20.85,8,8.34,175.14,2019-03-03,19:17:00,Cash,166.80,4.76,8.34,6.30,Sunday,March
735-06-4124,C,Kano,Normal,Male,"Food and beverages",48.61,1,2.43,51.04,2019-02-25,15:31:00,Cash,48.61,4.76,2.43,4.40,Monday,February
735-32-9839,C,Kano,Member,Male,"Fashion accessories",98.7,8,39.48,829.08,2019-01-31,10:36:00,Ewallet,789.60,4.76,39.48,8.50,Thursday,January
740-11-5257,C,Kano,Normal,Male,"Electronic accessories",24.74,10,12.37,259.77,2019-02-24,16:44:00,Cash,247.40,4.76,12.37,7.10,Sunday,February
740-22-2500,C,Kano,Normal,Female,"Electronic accessories",84.05,3,12.61,264.76,2019-01-23,13:29:00,Cash,252.15,4.76,12.61,9.80,Wednesday,January
741-73-3559,B,Lagos,Normal,Male,"Sports and travel",67.27,5,16.82,353.17,2019-02-27,17:27:00,Cash,336.35,4.76,16.82,6.90,Wednesday,February
742-04-5161,A,Abuja,Member,Male,"Home and lifestyle",72.78,10,36.39,764.19,2019-02-03,17:24:00,Cash,727.80,4.76,36.39,7.30,Sunday,February
743-04-1105,B,Lagos,Member,Male,"Health and beauty",97.22,9,43.75,918.73,2019-03-30,14:43:00,Ewallet,874.98,4.76,43.75,6.00,Saturday,March
743-88-1662,C,Kano,Normal,Male,"Sports and travel",95.49,7,33.42,701.85,2019-02-22,18:17:00,Ewallet,668.43,4.76,33.42,8.70,Friday,February
744-02-5987,A,Abuja,Member,Male,"Home and lifestyle",78.38,6,23.51,493.79,2019-01-10,14:16:00,Ewallet,470.28,4.76,23.51,5.80,Thursday,January
744-09-5786,B,Lagos,Normal,Male,"Electronic accessories",22.01,6,6.60,138.66,2019-01-02,18:50:00,Cash,132.06,4.76,6.60,7.60,Wednesday,January
744-82-9138,C,Kano,Normal,Male,"Fashion accessories",86.13,2,8.61,180.87,2019-02-07,17:59:00,Cash,172.26,4.76,8.61,8.20,Thursday,February
745-71-3520,A,Abuja,Member,Female,"Electronic accessories",25.22,7,8.83,185.37,2019-02-04,10:23:00,Cash,176.54,4.76,8.83,8.20,Monday,February
745-74-0715,A,Abuja,Normal,Male,"Electronic accessories",58.03,2,5.80,121.86,2019-03-10,20:46:00,Ewallet,116.06,4.76,5.80,8.80,Sunday,March
746-19-0921,C,Kano,Normal,Male,"Food and beverages",21.58,1,1.08,22.66,2019-02-09,10:02:00,Ewallet,21.58,4.76,1.08,7.20,Saturday,February
747-58-7183,B,Lagos,Normal,Male,"Fashion accessories",57.27,3,8.59,180.40,2019-02-09,20:31:00,Ewallet,171.81,4.76,8.59,6.50,Saturday,February
748-45-2862,A,Abuja,Member,Female,"Home and lifestyle",28.31,4,5.66,118.90,2019-03-07,18:35:00,Cash,113.24,4.76,5.66,8.20,Thursday,March
749-24-1565,A,Abuja,Normal,Female,"Health and beauty",23.03,9,10.36,217.63,2019-01-03,12:02:00,Ewallet,207.27,4.76,10.36,7.90,Thursday,January
749-81-8133,A,Abuja,Normal,Female,"Fashion accessories",94.67,4,18.93,397.61,2019-03-11,12:04:00,Cash,378.68,4.76,18.93,6.80,Monday,March
750-67-8428,A,Abuja,Member,Female,"Health and beauty",74.69,7,26.14,548.97,2019-01-05,13:08:00,Ewallet,522.83,4.76,26.14,9.10,Saturday,January
751-15-6198,B,Lagos,Normal,Male,"Sports and travel",23.01,6,6.90,144.96,2019-01-12,16:45:00,Ewallet,138.06,4.76,6.90,7.90,Saturday,January
751-41-9720,C,Kano,Normal,Male,"Home and lifestyle",97.5,10,48.75,1023.75,2019-01-12,16:18:00,Ewallet,975.00,4.76,48.75,8.00,Saturday,January
751-69-0068,C,Kano,Normal,Male,"Sports and travel",99.24,9,44.66,937.82,2019-03-19,19:09:00,Ewallet,893.16,4.76,44.66,9.00,Tuesday,March
756-01-7507,C,Kano,Normal,Female,"Health and beauty",20.38,5,5.10,107.00,2019-01-22,18:56:00,Cash,101.90,4.76,5.10,6.00,Tuesday,January
756-49-0168,A,Abuja,Member,Male,"Fashion accessories",19.7,1,0.99,20.69,2019-02-08,11:39:00,Ewallet,19.70,4.76,0.99,9.50,Friday,February
759-29-9521,A,Abuja,Member,Female,"Fashion accessories",48.96,9,22.03,462.67,2019-03-04,11:27:00,Cash,440.64,4.76,22.03,8.00,Monday,March
760-27-5490,C,Kano,Normal,Male,"Fashion accessories",15.62,8,6.25,131.21,2019-01-20,20:37:00,Ewallet,124.96,4.76,6.25,9.10,Sunday,January
760-54-1821,B,Lagos,Normal,Male,"Home and lifestyle",13.59,9,6.12,128.43,2019-03-15,10:26:00,Cash,122.31,4.76,6.12,5.80,Friday,March
760-90-2357,A,Abuja,Member,Male,"Electronic accessories",74.51,6,22.35,469.41,2019-03-20,15:08:00,Ewallet,447.06,4.76,22.35,5.00,Wednesday,March
761-49-0439,B,Lagos,Member,Female,"Electronic accessories",12.1,8,4.84,101.64,2019-01-19,10:17:00,Ewallet,96.80,4.76,4.84,8.60,Saturday,January
764-44-8999,B,Lagos,Normal,Female,"Health and beauty",14.76,2,1.48,31.00,2019-02-18,14:42:00,Ewallet,29.52,4.76,1.48,4.30,Monday,February
766-85-7061,B,Lagos,Normal,Male,"Health and beauty",87.87,10,43.94,922.64,2019-03-29,10:25:00,Ewallet,878.70,4.76,43.94,5.10,Friday,March
767-05-1286,C,Kano,Member,Female,"Home and lifestyle",83.77,6,25.13,527.75,2019-01-23,12:10:00,Ewallet,502.62,4.76,25.13,5.40,Wednesday,January
767-54-1907,B,Lagos,Member,Female,"Fashion accessories",29.56,5,7.39,155.19,2019-02-13,16:59:00,Cash,147.80,4.76,7.39,6.90,Wednesday,February
770-42-8960,B,Lagos,Normal,Male,"Food and beverages",21.12,8,8.45,177.41,2019-01-01,19:31:00,Cash,168.96,4.76,8.45,6.30,Tuesday,January
775-72-1988,B,Lagos,Normal,Male,"Home and lifestyle",73.28,5,18.32,384.72,2019-01-24,15:05:00,Ewallet,366.40,4.76,18.32,8.40,Thursday,January
777-67-2495,B,Lagos,Normal,Male,"Home and lifestyle",68.97,3,10.35,217.26,2019-02-22,11:26:00,Ewallet,206.91,4.76,10.35,8.70,Friday,February
777-82-7220,B,Lagos,Member,Male,"Home and lifestyle",30.12,8,12.05,253.01,2019-03-03,13:01:00,Cash,240.96,4.76,12.05,7.70,Sunday,March
778-34-2523,A,Abuja,Member,Female,"Electronic accessories",48.62,8,19.45,408.41,2019-01-24,10:57:00,Cash,388.96,4.76,19.45,5.00,Thursday,January
778-89-7974,C,Kano,Normal,Male,"Health and beauty",70.21,6,21.06,442.32,2019-03-30,14:58:00,Cash,421.26,4.76,21.06,7.40,Saturday,March
779-06-0012,C,Kano,Member,Female,"Home and lifestyle",88.61,1,4.43,93.04,2019-01-19,10:21:00,Cash,88.61,4.76,4.43,7.70,Saturday,January
779-42-2410,B,Lagos,Member,Male,"Food and beverages",57.74,3,8.66,181.88,2019-02-20,13:06:00,Ewallet,173.22,4.76,8.66,7.70,Wednesday,February
781-84-8059,C,Kano,Normal,Male,"Fashion accessories",60.74,7,21.26,446.44,2019-01-18,16:23:00,Ewallet,425.18,4.76,21.26,5.00,Friday,January
783-09-1637,B,Lagos,Normal,Female,"Sports and travel",67.43,5,16.86,354.01,2019-03-06,18:13:00,Ewallet,337.15,4.76,16.86,6.30,Wednesday,March
784-08-0310,C,Kano,Member,Female,"Food and beverages",21.04,4,4.21,88.37,2019-01-13,13:58:00,Cash,84.16,4.76,4.21,7.60,Sunday,January
784-21-9238,C,Kano,Member,Male,"Sports and travel",10.17,1,0.51,10.68,2019-02-07,14:15:00,Cash,10.17,4.76,0.51,5.90,Thursday,February
785-96-0615,B,Lagos,Member,Female,"Electronic accessories",35.74,8,14.30,300.22,2019-02-17,15:28:00,Ewallet,285.92,4.76,14.30,4.90,Sunday,February
786-94-2700,A,Abuja,Member,Male,"Food and beverages",80.62,6,24.19,507.91,2019-02-28,20:18:00,Cash,483.72,4.76,24.19,9.10,Thursday,February
787-15-1757,C,Kano,Member,Male,"Health and beauty",44.07,4,8.81,185.09,2019-02-18,16:28:00,Ewallet,176.28,4.76,8.81,8.40,Monday,February
788-07-8452,C,Kano,Member,Female,"Home and lifestyle",24.24,7,8.48,178.16,2019-01-27,17:38:00,Ewallet,169.68,4.76,8.48,9.40,Sunday,January
789-23-8625,B,Lagos,Member,Male,"Fashion accessories",93.22,3,13.98,293.64,2019-01-24,11:45:00,Cash,279.66,4.76,13.98,7.20,Thursday,January
794-32-2436,B,Lagos,Member,Male,"Electronic accessories",55.67,2,5.57,116.91,2019-03-27,15:08:00,Ewallet,111.34,4.76,5.57,6.00,Wednesday,March
795-49-7276,A,Abuja,Normal,Male,"Fashion accessories",37.15,4,7.43,156.03,2019-03-23,18:59:00,Ewallet,148.60,4.76,7.43,8.30,Saturday,March
796-12-2025,C,Kano,Normal,Male,"Fashion accessories",62.12,10,31.06,652.26,2019-02-11,16:19:00,Cash,621.20,4.76,31.06,5.90,Monday,February
796-32-9050,A,Abuja,Normal,Male,"Food and beverages",51.28,6,15.38,323.06,2019-01-19,16:31:00,Cash,307.68,4.76,15.38,6.50,Saturday,January
797-88-0493,A,Abuja,Normal,Female,"Health and beauty",64.27,4,12.85,269.93,2019-03-26,13:54:00,Cash,257.08,4.76,12.85,7.70,Tuesday,March
800-09-8606,A,Abuja,Member,Female,"Home and lifestyle",87.37,5,21.84,458.69,2019-01-29,19:45:00,Cash,436.85,4.76,21.84,6.60,Tuesday,January
802-70-5316,A,Abuja,Member,Female,"Sports and travel",92.13,6,27.64,580.42,2019-03-06,20:34:00,Cash,552.78,4.76,27.64,8.30,Wednesday,March
803-17-8013,A,Abuja,Member,Female,"Home and lifestyle",88.79,8,35.52,745.84,2019-02-17,17:09:00,Cash,710.32,4.76,35.52,4.10,Sunday,February
803-83-5989,C,Kano,Normal,Male,"Home and lifestyle",55.73,6,16.72,351.10,2019-02-24,10:55:00,Ewallet,334.38,4.76,16.72,7.00,Sunday,February
805-86-0265,A,Abuja,Normal,Male,"Home and lifestyle",93.96,9,42.28,887.92,2019-03-20,11:32:00,Cash,845.64,4.76,42.28,9.80,Wednesday,March
807-14-7833,A,Abuja,Member,Female,"Electronic accessories",17.42,10,8.71,182.91,2019-02-22,12:30:00,Ewallet,174.20,4.76,8.71,7.00,Friday,February
807-34-3742,A,Abuja,Normal,Male,"Fashion accessories",52.38,1,2.62,55.00,2019-03-26,19:44:00,Cash,52.38,4.76,2.62,5.80,Tuesday,March
809-46-1866,A,Abuja,Normal,Male,"Health and beauty",58.15,4,11.63,244.23,2019-01-23,17:44:00,Cash,232.60,4.76,11.63,8.40,Wednesday,January
809-69-9497,A,Abuja,Normal,Female,"Home and lifestyle",45.68,10,22.84,479.64,2019-01-19,19:30:00,Ewallet,456.80,4.76,22.84,5.70,Saturday,January
815-11-1168,A,Abuja,Member,Male,"Food and beverages",99.78,5,24.95,523.85,2019-03-09,19:09:00,Cash,498.90,4.76,24.95,5.40,Saturday,March
816-57-2053,A,Abuja,Normal,Male,"Sports and travel",60.87,2,6.09,127.83,2019-03-09,12:37:00,Ewallet,121.74,4.76,6.09,8.70,Saturday,March
816-72-8853,A,Abuja,Member,Female,"Sports and travel",27.93,5,6.98,146.63,2019-01-29,15:48:00,Cash,139.65,4.76,6.98,5.90,Tuesday,January
817-48-8732,A,Abuja,Member,Female,"Home and lifestyle",72.35,10,36.18,759.68,2019-01-20,15:55:00,Cash,723.50,4.76,36.18,5.40,Sunday,January
821-07-3596,C,Kano,Normal,Female,"Fashion accessories",16.45,4,3.29,69.09,2019-03-07,14:53:00,Ewallet,65.80,4.76,3.29,5.60,Thursday,March
824-88-3614,C,Kano,Normal,Male,"Health and beauty",34.31,8,13.72,288.20,2019-01-25,15:00:00,Ewallet,274.48,4.76,13.72,5.70,Friday,January
825-94-5922,B,Lagos,Normal,Male,"Sports and travel",25.31,2,2.53,53.15,2019-03-02,19:26:00,Ewallet,50.62,4.76,2.53,7.20,Saturday,March
826-58-8051,B,Lagos,Normal,Male,"Home and lifestyle",62.19,4,12.44,261.20,2019-01-06,19:46:00,Ewallet,248.76,4.76,12.44,4.30,Sunday,January
827-26-2100,A,Abuja,Member,Male,"Home and lifestyle",33.84,9,15.23,319.79,2019-03-21,16:21:00,Ewallet,304.56,4.76,15.23,8.80,Thursday,March
827-77-7633,A,Abuja,Normal,Male,"Sports and travel",98.09,9,44.14,926.95,2019-02-17,19:41:00,Cash,882.81,4.76,44.14,9.30,Sunday,February
829-34-3910,A,Abuja,Normal,Female,"Health and beauty",71.38,10,35.69,749.49,2019-03-29,19:21:00,Cash,713.80,4.76,35.69,5.70,Friday,March
829-49-1914,C,Kano,Member,Female,"Food and beverages",78.31,10,39.16,822.26,2019-03-05,16:24:00,Ewallet,783.10,4.76,39.16,6.60,Tuesday,March
830-58-2383,B,Lagos,Normal,Male,"Home and lifestyle",31.75,4,6.35,133.35,2019-02-08,15:26:00,Cash,127.00,4.76,6.35,8.60,Friday,February
831-64-0259,B,Lagos,Normal,Female,"Fashion accessories",39.75,5,9.94,208.69,2019-02-22,10:43:00,Ewallet,198.75,4.76,9.94,9.60,Friday,February
831-81-6575,B,Lagos,Member,Female,"Electronic accessories",75.59,9,34.02,714.33,2019-02-23,11:12:00,Cash,680.31,4.76,34.02,8.00,Saturday,February
832-51-6761,A,Abuja,Normal,Male,"Food and beverages",33.88,8,13.55,284.59,2019-01-19,20:29:00,Ewallet,271.04,4.76,13.55,9.60,Saturday,January
834-25-9262,C,Kano,Normal,Female,"Fashion accessories",81.68,4,16.34,343.06,2019-01-06,12:12:00,Cash,326.72,4.76,16.34,9.10,Sunday,January
834-45-5519,B,Lagos,Normal,Female,"Electronic accessories",43,4,8.60,180.60,2019-01-31,20:48:00,Ewallet,172.00,4.76,8.60,7.60,Thursday,January
834-61-8124,A,Abuja,Normal,Male,"Electronic accessories",51.69,7,18.09,379.92,2019-01-26,18:22:00,Cash,361.83,4.76,18.09,5.50,Saturday,January
835-16-0096,C,Kano,Member,Male,"Sports and travel",14.7,5,3.68,77.18,2019-03-24,13:48:00,Ewallet,73.50,4.76,3.68,8.50,Sunday,March
836-82-5858,B,Lagos,Member,Male,"Health and beauty",69.37,9,31.22,655.55,2019-01-26,19:14:00,Ewallet,624.33,4.76,31.22,4.00,Saturday,January
838-78-4295,C,Kano,Normal,Female,"Health and beauty",33.47,2,3.35,70.29,2019-02-10,15:43:00,Ewallet,66.94,4.76,3.35,6.70,Sunday,February
840-19-2096,C,Kano,Member,Male,"Electronic accessories",87.91,5,21.98,461.53,2019-03-14,18:10:00,Ewallet,439.55,4.76,21.98,4.40,Thursday,March
840-76-5966,A,Abuja,Member,Male,"Sports and travel",12.76,2,1.28,26.80,2019-01-08,18:06:00,Ewallet,25.52,4.76,1.28,7.80,Tuesday,January
841-35-6630,C,Kano,Normal,Female,"Electronic accessories",75.91,6,22.77,478.23,2019-03-09,18:21:00,Cash,455.46,4.76,22.77,8.70,Saturday,March
843-73-4724,A,Abuja,Normal,Male,"Fashion accessories",74.1,1,3.71,77.81,2019-01-25,11:05:00,Cash,74.10,4.76,3.71,9.20,Friday,January
845-51-0542,B,Lagos,Member,Male,"Food and beverages",46.55,9,20.95,439.90,2019-02-02,15:34:00,Ewallet,418.95,4.76,20.95,6.40,Saturday,February
845-94-6841,C,Kano,Member,Female,"Food and beverages",72.88,9,32.80,688.72,2019-01-08,19:38:00,Cash,655.92,4.76,32.80,4.00,Tuesday,January
846-10-0341,A,Abuja,Normal,Female,"Fashion accessories",42.57,7,14.90,312.89,2019-01-06,11:51:00,Cash,297.99,4.76,14.90,6.80,Sunday,January
847-38-7188,B,Lagos,Normal,Female,"Food and beverages",96.68,3,14.50,304.54,2019-01-26,19:56:00,Ewallet,290.04,4.76,14.50,6.40,Saturday,January
848-07-1692,B,Lagos,Normal,Female,"Health and beauty",57.22,2,5.72,120.16,2019-01-12,17:13:00,Ewallet,114.44,4.76,5.72,8.30,Saturday,January
848-24-9445,C,Kano,Member,Male,"Health and beauty",43.7,2,4.37,91.77,2019-03-26,18:03:00,Cash,87.40,4.76,4.37,4.90,Tuesday,March
848-42-2560,A,Abuja,Normal,Female,"Fashion accessories",81.91,2,8.19,172.01,2019-03-05,17:43:00,Cash,163.82,4.76,8.19,7.80,Tuesday,March
848-62-7243,A,Abuja,Normal,Male,"Health and beauty",24.89,9,11.20,235.21,2019-03-15,15:36:00,Cash,224.01,4.76,11.20,7.40,Friday,March
848-95-6252,C,Kano,Member,Female,"Home and lifestyle",86.27,1,4.31,90.58,2019-02-20,13:24:00,Ewallet,86.27,4.76,4.31,7.00,Wednesday,February
849-09-3807,A,Abuja,Member,Female,"Fashion accessories",88.34,7,30.92,649.30,2019-02-18,13:28:00,Cash,618.38,4.76,30.92,6.60,Monday,February
850-41-9669,A,Abuja,Normal,Female,"Electronic accessories",75.06,9,33.78,709.32,2019-03-19,13:25:00,Ewallet,675.54,4.76,33.78,6.20,Tuesday,March
851-28-6367,A,Abuja,Member,Male,"Sports and travel",15.5,10,7.75,162.75,2019-03-23,10:55:00,Ewallet,155.00,4.76,7.75,8.00,Saturday,March
852-82-2749,A,Abuja,Normal,Male,"Sports and travel",64.59,4,12.92,271.28,2019-01-06,13:35:00,Ewallet,258.36,4.76,12.92,9.30,Sunday,January
853-23-2453,B,Lagos,Member,Male,"Health and beauty",75.74,4,15.15,318.11,2019-02-14,14:35:00,Cash,302.96,4.76,15.15,7.60,Thursday,February
856-22-8149,A,Abuja,Normal,Female,"Home and lifestyle",25.29,1,1.26,26.55,2019-03-23,10:13:00,Ewallet,25.29,4.76,1.26,6.10,Saturday,March
856-66-2701,A,Abuja,Member,Male,"Home and lifestyle",53.3,3,8.00,167.90,2019-01-25,14:19:00,Ewallet,159.90,4.76,8.00,7.50,Friday,January
857-16-3520,A,Abuja,Member,Female,"Fashion accessories",71.46,7,25.01,525.23,2019-03-28,16:06:00,Ewallet,500.22,4.76,25.01,4.50,Thursday,March
857-67-9057,B,Lagos,Normal,Male,"Electronic accessories",22.95,10,11.48,240.98,2019-02-06,19:20:00,Ewallet,229.50,4.76,11.48,8.20,Wednesday,February
859-71-0933,C,Kano,Member,Female,"Sports and travel",15.49,2,1.55,32.53,2019-01-16,15:10:00,Cash,30.98,4.76,1.55,6.30,Wednesday,January
861-77-0145,C,Kano,Member,Male,"Electronic accessories",81.97,10,40.99,860.69,2019-03-03,14:30:00,Cash,819.70,4.76,40.99,9.20,Sunday,March
862-59-8517,C,Kano,Normal,Female,"Food and beverages",90.24,6,27.07,568.51,2019-01-27,11:17:00,Cash,541.44,4.76,27.07,6.20,Sunday,January
